frame_length,rssi,packet_rate,duration,src_mac_freq,dst_mac_freq,deauth_count,label
270,-59.5,74.0,21,8,7,2,0
850,-65.8,30.8,58,9,5,2,0
776,-61.6,49.5,112,3,1,1,0
621,-64.3,75.1,65,2,2,0,0
870,-56.3,280.1,125,31,8,17,0
24,-49.7,275.9,12,122,13,97,1
768,-45.5,25.5,125,9,5,1,0
40,-70.3,59.2,36,3,11,3,0
93,-42.8,172.0,25,117,62,31,1
81,-39.1,85.9,0,92,12,26,1
41,-44.0,486.5,5,105,160,8,1
38,-64.5,355.8,10,20,78,150,1
71,-68.6,163.8,0,56,47,24,1
24,-54.7,278.9,4,43,66,71,1
31,-36.1,60.0,7,80,50,72,1
50,-76.8,127.2,29,9,3,0,0
388,-38.6,54.2,114,4,9,2,0
350,-71.0,121.9,52,4,4,2,0
1004,-78.7,14.0,76,5,8,0,0
938,-86.2,45.3,0,5,5,2,0
514,-64.5,59.5,251,6,9,2,0
30,-48.6,524.8,11,188,106,105,1
24,-54.6,469.7,9,118,62,69,1
641,-51.6,27.5,212,5,5,1,0
24,-65.4,229.2,8,15,20,172,1
37,-65.8,315.0,12,124,29,137,1
298,-75.1,104.6,135,4,5,2,0
50,-56.1,177.5,17,106,28,98,1
381,-79.9,37.3,200,5,9,0,0
41,-35.7,394.7,12,157,10,100,1
40,-64.6,102.1,92,7,8,1,0
157,-50.0,9.9,204,3,14,0,0
46,-37.9,547.1,16,24,81,132,1
129,-48.7,86.1,1,95,69,16,1
169,-63.3,95.4,242,69,6,4,0
1022,-88.6,80.0,133,6,3,0,0
482,-79.7,139.7,200,4,7,2,0
30,-43.4,158.9,23,20,23,126,1
558,-50.9,357.6,156,25,5,17,0
35,-60.5,364.1,14,40,48,123,1
24,-39.2,460.1,8,15,77,89,1
29,-47.6,570.4,2,55,104,101,1
24,-47.7,139.2,0,40,89,209,1
880,-58.8,49.4,128,7,9,2,0
41,-54.0,357.5,12,97,173,110,0
39,-62.7,169.5,11,167,89,92,1
848,-45.7,20.8,0,10,4,4,0
1041,-68.9,40.8,76,4,3,0,0
25,-25.0,116.4,14,147,34,152,1
65,-60.1,215.5,14,90,71,15,1
1070,-92.6,62.5,193,6,7,1,0
26,-57.3,605.4,13,15,54,129,1
481,-65.9,230.8,48,7,7,1,0
33,-41.1,254.7,9,30,67,135,1
75,-60.0,120.5,5,59,69,29,1
45,-74.5,177.8,98,8,8,1,0
45,-62.7,472.4,14,74,72,109,1
84,-42.1,92.5,3,118,10,16,1
60,-49.0,290.3,15,88,85,23,0
48,-55.8,571.1,7,99,58,88,1
71,-25.0,190.1,0,68,45,17,1
872,-86.9,55.9,0,4,4,1,0
944,-84.9,56.9,121,7,8,0,0
36,-42.1,116.6,2,77,130,50,1
255,-64.7,35.2,106,6,7,1,0
31,-60.1,434.7,0,102,90,92,1
1015,-48.7,208.2,147,38,7,31,0
747,-60.8,44.1,188,11,3,0,0
710,-67.0,73.5,0,8,8,1,0
110,-59.7,161.3,9,137,105,12,1
35,-56.9,402.6,9,63,93,134,1
661,-54.8,22.9,10,6,8,2,0
90,-36.2,169.9,13,79,81,23,1
40,-63.3,39.7,191,7,10,1,0
1294,-52.1,68.7,203,4,7,4,0
40,-61.2,82.3,71,6,5,2,0
716,-49.5,27.7,130,6,8,2,0
108,-57.8,6.9,317,5,6,3,0
25,-48.9,331.8,1,101,67,137,1
721,-67.5,94.6,67,10,3,2,0
141,-59.4,74.5,70,6,7,1,0
596,-68.9,45.4,80,7,3,0,0
490,-69.2,8.9,177,3,5,1,0
685,-74.1,87.9,99,2,6,0,0
269,-79.7,24.1,146,7,5,1,0
867,-58.5,85.3,153,7,8,1,0
539,-50.7,94.3,151,11,3,0,1
40,-69.5,93.2,86,7,5,1,0
103,-34.6,186.0,0,72,144,24,1
42,-49.4,172.7,12,117,102,41,1
392,-69.3,47.3,152,8,7,5,0
256,-66.0,153.7,73,6,3,1,0
27,-36.4,447.6,7,148,79,94,1
505,-69.3,26.3,15,6,5,1,0
43,-47.6,507.0,17,100,59,217,1
491,-64.2,24.1,132,6,7,2,0
96,-27.0,96.2,4,78,49,26,1
40,-44.0,126.4,92,10,11,2,0
34,-32.5,489.2,0,85,56,35,1
384,-64.2,61.8,45,7,9,1,0
321,-77.2,76.9,184,7,4,1,0
213,-28.6,268.6,113,77,5,18,0
32,-31.9,698.2,5,86,71,171,1
56,-58.1,59.4,140,7,8,1,0
46,-60.0,351.4,0,55,141,31,1
173,-72.1,358.7,121,61,2,23,0
24,-56.6,267.9,16,96,62,101,1
890,-52.5,30.3,84,3,9,1,0
625,-61.8,68.8,195,10,3,4,0
157,-60.1,197.1,16,83,84,13,1
710,-78.6,66.4,190,6,11,2,0
28,-34.2,538.4,13,15,86,8,1
40,-66.8,35.7,222,6,7,2,0
362,-57.1,112.9,139,5,3,5,0
38,-32.4,333.4,7,92,32,120,1
40,-60.8,72.7,143,4,6,2,0
287,-48.5,127.4,8,2,8,0,0
121,-55.1,230.2,0,110,21,7,1
55,-43.7,547.1,11,181,10,211,1
425,-58.7,85.0,115,11,5,0,0
38,-41.8,390.8,1,139,116,159,1
24,-59.5,397.5,12,61,77,55,1
91,-80.3,197.1,107,59,6,17,0
33,-54.1,630.8,3,73,47,136,1
702,-84.4,117.1,72,6,9,0,0
24,-41.1,60.0,0,75,101,103,1
24,-41.2,521.6,12,69,85,236,1
277,-51.7,23.4,210,5,6,0,0
198,-38.1,86.5,8,7,7,0,0
193,-57.3,182.6,0,39,104,35,1
142,-55.9,106.6,0,58,132,22,1
31,-59.4,532.4,10,133,89,85,1
40,-64.9,117.6,37,8,6,1,0
120,-51.0,60.5,102,3,7,1,0
743,-67.2,76.1,155,7,5,2,0
44,-42.3,583.5,24,17,28,172,1
32,-45.5,601.9,21,98,95,97,1
397,-46.0,44.2,106,8,9,1,0
106,-85.9,43.8,80,7,5,0,0
31,-43.3,355.2,9,75,89,76,1
94,-54.5,88.9,5,53,26,24,1
61,-55.0,79.1,0,95,128,17,1
542,-68.8,184.9,261,32,9,22,0
60,-64.8,120.5,17,10,2,1,0
267,-54.2,69.8,159,5,7,0,0
621,-84.4,81.7,15,7,8,2,0
38,-39.2,431.0,16,19,65,124,1
40,-65.6,256.6,121,10,5,28,0
467,-54.0,62.6,67,5,4,1,0
386,-82.2,76.2,142,2,7,3,0
303,-71.7,97.8,202,2,3,2,0
801,-78.8,237.2,75,41,5,19,0
24,-25.0,424.8,3,140,109,216,1
41,-53.1,484.5,0,165,46,26,1
965,-73.6,106.2,81,6,11,0,0
782,-59.5,107.3,185,5,10,4,0
764,-43.0,220.5,225,15,6,25,0
37,-56.6,227.1,15,170,137,181,1
630,-65.3,54.2,180,7,4,2,0
469,-70.1,99.2,116,4,8,2,0
759,-60.7,28.3,148,6,4,1,0
24,-58.8,355.1,20,34,93,50,1
694,-66.2,85.8,197,12,5,0,0
447,-68.6,14.1,56,3,3,2,0
26,-35.2,313.2,3,91,71,43,1
40,-80.5,16.2,122,5,4,1,0
30,-46.8,332.5,12,98,47,145,1
757,-75.1,42.3,181,3,3,0,0
44,-58.9,296.4,17,147,10,147,0
35,-62.0,279.7,8,76,127,152,1
735,-58.7,33.3,165,8,5,4,0
24,-51.8,323.7,11,81,101,74,1
624,-67.3,92.5,80,4,6,1,0
524,-87.8,94.3,9,10,4,2,0
180,-72.4,25.6,31,6,7,2,0
738,-67.4,274.5,102,61,4,26,0
40,-64.9,386.6,169,30,8,14,0
61,-35.5,326.5,8,103,27,8,1
580,-40.6,49.9,102,6,5,1,0
50,-51.5,341.1,9,36,10,59,1
33,-32.5,359.6,17,117,89,48,1
561,-61.7,80.7,98,3,4,0,0
71,-64.5,95.0,77,3,5,0,0
24,-43.5,519.0,23,115,86,45,1
37,-50.4,633.5,7,131,52,118,1
776,-64.2,53.1,145,6,7,0,0
24,-36.0,559.6,19,137,20,149,1
24,-29.3,496.5,6,167,41,211,1
24,-52.8,511.0,2,141,10,139,1
40,-52.3,47.6,115,6,6,1,0
24,-44.7,221.9,19,20,122,59,1
40,-82.2,20.9,268,5,10,2,0
416,-59.4,242.5,102,44,6,35,0
52,-61.0,384.5,4,138,21,35,1
1131,-77.0,396.4,105,21,8,12,0
916,-60.5,79.8,167,9,4,2,0
100,-46.8,52.9,14,97,99,15,1
40,-72.1,33.5,114,8,6,0,0
36,-50.2,442.8,11,15,36,99,1
33,-56.4,541.9,6,134,96,11,1
520,-59.2,105.3,116,7,11,1,0
32,-37.1,370.5,13,129,67,211,1
392,-61.9,71.4,0,5,8,0,0
146,-77.3,27.4,70,7,4,1,0
369,-79.0,119.2,163,2,4,2,0
33,-32.6,414.1,8,131,10,173,0
568,-93.5,111.5,135,3,15,2,0
780,-56.0,70.8,166,7,7,0,0
459,-57.4,194.8,0,2,6,0,0
24,-66.8,182.0,6,109,36,121,1
610,-46.0,53.2,89,3,7,2,0
446,-38.0,54.5,155,7,7,0,0
30,-46.4,245.7,2,108,29,25,1
24,-57.3,431.7,10,50,81,154,1
53,-65.0,265.9,19,114,88,136,1
750,-68.9,43.1,123,6,5,1,0
26,-60.3,500.5,9,88,77,198,1
157,-56.8,189.9,1,49,116,16,1
254,-68.2,34.4,149,6,5,1,0
188,-28.0,41.0,212,5,7,1,0
24,-50.5,141.4,23,131,122,9,1
260,-67.9,111.6,52,4,4,3,0
572,-42.7,117.0,102,11,5,0,0
815,-55.2,56.7,110,4,6,0,0
24,-61.8,179.7,13,80,98,20,1
32,-52.8,219.5,3,91,37,177,1
506,-34.9,56.9,183,9,8,2,0
640,-47.3,130.1,119,9,2,1,0
360,-51.0,49.1,165,4,5,2,0
24,-39.5,510.2,21,76,113,199,1
40,-67.7,439.3,23,30,10,18,0
39,-58.1,222.7,9,73,108,112,1
419,-36.7,152.2,141,4,5,3,0
32,-53.6,441.3,11,99,56,23,1
30,-54.6,439.8,0,115,100,8,1
495,-74.8,195.9,270,7,9,2,0
82,-45.7,21.7,174,6,5,1,0
1108,-48.9,68.1,132,4,8,2,0
428,-49.1,46.6,0,7,6,1,0
705,-69.2,104.0,189,7,3,0,0
482,-71.1,82.2,157,10,10,0,0
618,-71.5,34.8,77,9,8,3,0
550,-77.4,132.6,179,88,1,23,0
95,-48.3,128.8,0,135,43,17,1
293,-60.6,69.6,155,5,4,2,0
50,-33.5,452.4,0,57,62,23,1
604,-47.3,62.8,213,10,6,1,0
766,-64.6,64.5,143,7,5,1,0
273,-60.7,58.1,0,10,7,1,0
47,-55.8,293.9,16,98,148,94,1
885,-70.8,46.8,100,5,5,1,0
724,-76.3,161.4,100,9,3,1,0
37,-59.0,338.1,19,121,10,74,1
40,-62.2,48.9,144,6,9,3,0
610,-55.9,86.3,54,6,4,0,0
1508,-38.4,356.7,84,35,4,21,0
36,-49.0,327.7,21,161,20,63,1
447,-75.4,82.3,117,4,3,0,0
99,-52.3,197.1,14,58,10,39,1
653,-63.4,53.0,160,6,8,0,0
40,-54.8,114.8,206,5,7,2,0
200,-64.8,19.5,171,5,3,0,0
33,-61.0,633.0,11,161,65,136,1
33,-42.2,379.4,0,158,57,147,1
605,-68.6,94.9,130,6,12,3,0
40,-58.3,157.0,145,5,5,3,0
393,-64.4,63.9,97,7,2,2,0
268,-72.7,44.2,53,9,6,0,0
254,-62.4,138.7,45,4,4,2,0
24,-65.0,493.5,7,115,66,134,1
656,-82.9,423.0,194,10,8,28,0
144,-46.7,128.8,0,82,46,32,1
407,-62.1,40.6,154,4,10,2,0
33,-47.9,680.3,7,72,66,37,1
24,-54.9,121.5,22,171,10,77,1
41,-58.9,290.0,20,30,64,14,1
208,-58.8,89.8,69,4,6,3,0
45,-54.1,354.3,9,140,98,94,1
767,-47.3,22.0,92,7,5,1,0
711,-77.6,32.4,78,3,6,1,0
40,-69.1,79.2,8,8,7,0,0
274,-70.1,20.7,144,5,6,1,0
343,-67.2,73.4,80,6,3,0,1
881,-62.9,121.8,88,5,8,3,0
344,-40.4,12.4,25,9,7,0,0
237,-49.4,343.7,178,25,6,30,0
402,-70.5,43.0,117,6,5,3,0
42,-68.5,298.7,14,76,54,159,1
75,-70.3,200.7,0,28,9,4,0
41,-55.4,189.3,9,15,25,105,1
856,-74.0,228.0,159,11,4,3,0
755,-67.7,81.3,19,7,3,1,0
693,-69.0,141.1,28,6,4,0,0
677,-57.0,174.8,167,5,4,0,0
37,-50.6,390.2,7,60,66,110,1
308,-90.2,174.9,28,60,7,13,0
37,-25.0,280.5,9,107,44,185,1
450,-85.1,49.9,100,7,3,2,0
40,-39.1,42.4,128,5,4,0,0
1332,-72.3,137.3,199,4,7,0,0
211,-64.3,109.5,196,6,5,2,0
920,-57.7,76.8,100,7,3,4,0
680,-53.4,28.9,140,4,9,3,0
89,-29.1,158.5,22,80,82,29,1
758,-70.5,4.1,105,9,8,1,0
566,-66.8,59.2,94,7,9,2,0
36,-36.6,490.0,0,50,43,183,1
87,-37.6,138.0,9,62,76,27,1
128,-32.0,192.2,5,46,115,20,1
41,-52.7,536.5,10,91,10,200,1
25,-47.5,666.2,14,71,92,136,1
566,-48.5,241.6,19,64,10,32,0
931,-34.9,30.3,136,6,6,3,0
24,-60.6,305.0,10,93,69,99,1
1055,-63.6,52.1,218,1,2,0,0
719,-42.5,35.8,69,6,6,0,0
274,-55.5,8.2,156,7,4,1,0
40,-53.1,210.8,27,8,10,1,0
164,-48.7,52.0,183,4,8,1,0
43,-51.5,250.0,15,127,60,145,1
464,-63.7,85.3,107,7,5,0,0
66,-53.4,48.0,0,104,126,6,1
36,-29.9,502.8,8,174,127,118,1
24,-48.2,161.6,11,91,45,24,1
305,-64.3,102.9,77,2,5,0,0
42,-25.4,685.6,2,46,70,126,1
507,-67.5,144.3,105,72,4,27,0
672,-95.0,48.6,84,7,6,2,0
29,-35.5,579.5,3,115,92,89,1
139,-33.4,214.7,6,88,67,31,1
39,-29.9,430.4,16,87,44,64,1
24,-39.0,464.8,4,108,118,173,1
464,-67.6,43.4,97,4,10,2,0
342,-56.0,50.9,88,7,2,2,0
413,-36.1,215.2,112,7,7,0,0
24,-45.8,366.9,9,44,143,163,1
481,-86.2,22.6,39,5,9,2,0
552,-55.1,88.8,77,4,4,1,0
105,-49.0,92.2,12,67,140,23,1
729,-69.8,96.9,18,3,6,1,0
231,-43.4,27.7,144,2,3,2,0
630,-65.5,80.0,69,37,5,19,0
111,-57.6,175.6,171,5,7,1,0
27,-39.5,344.7,1,116,68,164,1
44,-42.6,458.7,8,106,114,116,1
40,-46.5,113.9,20,90,74,59,1
58,-50.7,576.3,3,133,123,104,1
879,-61.1,9.5,88,6,3,2,0
24,-39.2,401.4,14,165,51,208,1
491,-63.8,233.8,248,5,5,1,0
655,-58.9,96.1,0,3,5,2,0
525,-75.9,86.4,136,3,3,1,0
160,-51.2,219.8,135,37,4,22,0
800,-43.7,50.7,140,5,6,2,0
50,-67.9,364.9,6,130,72,74,1
225,-80.5,111.9,15,5,8,1,0
440,-83.8,134.7,77,4,7,1,0
623,-50.4,202.4,113,9,3,2,0
968,-54.3,210.8,84,4,7,1,0
43,-50.1,498.1,0,138,38,71,1
42,-54.9,327.0,19,220,78,108,1
40,-46.0,92.5,147,9,7,2,0
731,-84.6,205.7,80,56,7,17,0
37,-60.9,521.9,16,100,87,97,1
52,-50.6,396.0,10,144,76,38,1
629,-64.3,191.4,106,8,6,1,0
25,-35.9,462.1,0,86,10,95,1
779,-78.7,51.8,216,2,3,1,0
335,-68.5,297.1,176,61,5,25,0
40,-56.4,87.4,172,5,4,2,0
628,-56.1,49.0,178,5,1,2,0
273,-46.2,77.6,98,4,12,2,0
857,-42.5,115.4,215,8,12,2,0
24,-64.0,421.4,15,165,89,84,1
40,-69.1,75.0,33,11,12,0,1
888,-55.1,41.0,93,2,8,3,0
550,-57.7,41.0,52,9,7,2,0
281,-52.7,53.5,185,6,5,3,0
24,-42.2,193.0,12,80,39,14,0
846,-53.6,24.0,0,5,4,3,0
33,-57.0,441.3,9,206,85,133,1
24,-56.1,113.4,0,148,126,115,1
24,-50.3,877.7,0,81,67,129,1
884,-51.0,31.2,192,11,9,4,0
581,-79.1,27.7,69,10,4,1,0
665,-59.7,37.0,100,6,4,0,0
33,-57.3,187.9,8,71,119,116,1
418,-67.3,23.6,103,4,5,3,0
560,-63.6,77.6,126,4,3,0,0
191,-48.3,141.6,0,132,84,20,1
371,-65.9,73.5,149,5,4,1,0
309,-67.4,59.5,13,11,3,1,0
1022,-54.6,42.6,176,7,17,1,0
636,-60.4,33.9,0,7,7,1,0
188,-62.0,38.7,108,11,7,1,0
545,-59.7,52.9,59,8,10,1,0
658,-54.6,156.0,19,10,1,19,0
92,-60.8,141.6,0,67,128,41,1
24,-65.1,462.7,0,180,42,135,1
544,-61.3,152.9,43,5,7,1,0
714,-46.4,34.7,112,9,5,2,0
40,-68.8,21.3,146,6,8,1,0
30,-51.9,367.1,13,61,91,147,1
84,-69.9,64.9,0,9,5,0,0
1034,-78.2,98.7,185,3,8,2,0
456,-54.1,178.5,100,10,1,1,0
48,-58.0,492.8,15,34,109,116,1
260,-59.3,141.3,86,2,3,1,0
24,-52.3,381.1,10,84,60,202,1
819,-83.3,25.0,50,4,5,2,0
212,-76.9,275.2,179,80,6,12,0
42,-48.0,314.6,7,15,34,158,1
472,-71.1,49.9,37,5,6,2,0
648,-63.6,233.4,179,36,3,15,0
493,-68.7,333.5,64,49,8,19,0
54,-52.9,508.0,25,87,25,8,1
506,-67.9,32.3,64,7,6,2,0
1121,-57.7,7.3,65,5,9,1,0
116,-68.8,81.3,195,56,3,18,0
515,-68.7,37.9,69,7,8,0,0
407,-95.0,42.3,213,7,7,2,0
1020,-60.7,137.1,148,5,3,3,0
117,-26.4,126.4,2,73,33,26,1
25,-57.5,522.2,14,163,60,105,1
629,-76.3,43.5,95,8,7,2,0
694,-64.1,197.6,239,39,7,10,0
116,-37.8,189.9,0,51,10,30,1
411,-65.4,47.0,80,5,5,5,0
471,-62.5,355.0,80,25,4,22,0
24,-55.8,183.8,9,105,40,140,1
1135,-55.3,144.9,95,6,7,1,0
329,-59.2,79.5,0,9,6,0,0
40,-44.7,283.4,10,101,63,93,1
141,-57.1,120.0,5,179,67,13,1
568,-59.0,84.8,206,8,6,2,0
63,-62.1,73.5,0,168,37,32,1
443,-66.5,82.0,133,5,5,2,1
613,-78.8,33.7,181,7,6,1,0
725,-64.5,168.8,325,8,6,1,0
259,-62.2,75.1,177,5,8,1,0
654,-59.2,49.7,52,9,5,3,0
52,-48.0,203.1,11,78,10,98,1
39,-53.0,422.9,10,216,63,99,1
40,-48.4,57.5,186,3,5,2,0
1008,-62.0,281.0,196,58,12,19,0
40,-68.6,51.2,33,8,4,1,0
623,-38.7,191.0,149,5,3,1,0
32,-26.2,162.2,12,15,72,73,1
26,-57.3,278.0,12,64,62,128,1
755,-70.9,14.3,47,3,10,0,0
719,-60.1,156.4,92,5,3,2,0
33,-41.8,66.1,18,168,96,111,1
822,-70.0,72.7,54,6,6,2,0
1071,-65.3,62.0,90,5,5,1,0
804,-67.4,72.6,137,10,4,0,0
24,-29.0,667.7,3,119,105,152,1
403,-65.7,228.3,83,5,4,2,0
29,-42.8,137.5,7,97,118,40,1
237,-81.8,341.9,185,67,4,17,0
39,-43.2,296.4,18,34,60,139,1
327,-85.9,208.0,56,4,3,1,0
531,-65.1,58.8,28,8,7,2,1
597,-39.2,33.1,186,3,7,0,0
903,-69.6,33.9,100,3,6,0,0
40,-68.1,140.5,23,122,62,180,1
36,-37.9,425.0,16,62,54,16,1
898,-72.2,367.0,198,40,3,4,0
313,-49.6,77.3,84,9,10,0,0
26,-35.1,486.6,0,90,117,43,1
321,-86.7,210.8,112,5,5,1,0
945,-60.7,499.2,142,40,2,15,0
390,-68.2,271.0,64,43,3,14,0
48,-54.1,328.6,0,76,46,168,1
163,-71.8,65.1,115,3,4,3,0
259,-50.3,38.3,163,9,7,2,0
684,-38.0,194.7,85,14,6,30,0
40,-56.6,105.9,60,9,9,2,0
33,-51.4,487.2,0,167,88,102,1
24,-47.2,67.4,17,100,77,28,1
31,-52.2,676.5,18,109,10,105,1
40,-73.1,80.9,110,6,7,1,0
28,-37.1,416.4,0,90,76,136,1
43,-85.1,109.2,101,4,8,0,0
460,-71.8,66.3,57,6,8,1,0
368,-72.1,63.0,62,3,7,2,0
40,-74.2,192.0,168,8,6,2,0
24,-55.6,221.6,0,111,145,23,1
56,-42.9,557.8,19,110,74,169,1
29,-63.1,420.0,2,86,83,23,1
674,-51.7,235.9,120,67,5,7,0
75,-50.8,227.8,1,67,107,20,1
307,-59.1,48.6,216,7,6,1,0
327,-64.0,102.7,148,3,7,3,0
28,-47.6,411.4,9,15,10,34,1
676,-62.1,14.7,28,7,3,2,0
376,-72.5,132.1,15,9,6,0,0
135,-52.0,200.7,4,125,111,32,1
24,-58.2,421.5,0,70,114,71,1
40,-74.1,92.8,0,4,6,0,0
40,-48.8,21.3,168,5,6,1,0
485,-70.1,143.0,173,2,4,2,0
24,-49.8,410.0,11,179,101,102,1
202,-83.6,63.9,145,7,4,0,0
632,-64.7,84.4,41,8,5,1,0
49,-38.9,354.2,33,193,62,121,1
40,-54.6,58.4,60,7,12,2,0
674,-78.9,68.9,20,7,6,1,0
29,-39.8,465.9,14,89,54,121,1
282,-68.1,153.8,131,6,7,0,0
458,-66.8,106.7,87,4,5,2,0
30,-30.5,366.6,3,68,79,22,1
59,-33.9,471.3,6,44,11,68,1
501,-46.8,71.2,78,11,11,4,0
894,-56.0,87.5,89,2,8,1,0
808,-74.1,166.6,129,6,6,0,0
134,-79.8,61.8,101,6,4,1,0
24,-48.2,204.6,7,118,59,111,1
29,-46.7,609.6,19,26,69,89,1
337,-72.7,45.1,99,5,2,1,0
420,-41.3,93.3,225,6,10,4,0
257,-54.1,326.9,181,75,6,13,0
30,-51.7,265.5,0,86,99,141,1
345,-38.1,54.8,207,5,3,0,0
654,-46.4,57.2,136,9,7,2,0
364,-52.5,41.4,14,2,7,1,0
503,-64.1,144.9,157,7,5,1,0
463,-62.4,138.8,210,6,6,1,0
924,-59.6,63.0,168,6,6,7,0
31,-66.0,340.7,8,93,90,203,1
32,-55.3,448.3,3,101,42,125,1
246,-54.9,31.6,64,5,3,1,0
49,-60.4,464.2,10,144,49,144,1
594,-67.1,40.4,140,9,6,0,0
125,-52.8,157.0,14,102,129,20,1
829,-54.0,214.3,175,57,1,20,0
904,-83.8,61.2,98,6,7,2,1
557,-59.5,22.8,241,8,6,0,0
30,-48.8,449.1,4,20,97,21,1
24,-40.9,343.2,6,90,98,147,1
619,-60.6,4.8,20,10,4,1,0
40,-73.8,141.9,41,6,7,1,0
627,-53.9,125.5,217,3,8,0,0
249,-66.8,267.4,165,7,4,3,0
309,-48.5,205.5,132,6,14,2,0
35,-44.2,140.0,10,99,77,129,1
157,-63.2,98.1,1,63,74,12,1
181,-43.4,59.9,86,6,5,1,0
292,-72.6,41.6,0,4,6,2,0
119,-73.1,15.1,171,7,6,0,0
33,-49.5,376.7,0,85,66,8,1
43,-42.5,351.3,11,151,102,171,1
42,-54.8,509.0,4,81,109,52,1
370,-63.8,172.1,145,8,8,1,0
142,-77.8,82.2,117,9,4,1,0
243,-61.3,108.6,132,9,8,3,0
43,-59.0,230.3,10,107,127,140,1
34,-57.0,163.5,12,117,53,124,1
337,-54.6,65.5,192,6,6,1,0
484,-72.2,46.5,46,5,7,2,0
38,-44.5,319.1,5,16,63,74,1
27,-46.0,429.8,0,103,51,87,1
40,-42.8,82.2,69,8,4,3,0
580,-61.7,91.4,24,5,11,2,1
601,-58.8,60.2,157,9,4,2,0
339,-63.5,59.2,6,3,6,0,0
96,-35.3,238.8,9,122,135,6,1
24,-56.0,376.0,6,106,75,10,1
571,-69.2,67.9,0,7,6,1,0
40,-80.9,99.3,167,8,6,3,0
268,-43.6,44.3,174,1,4,0,0
27,-52.1,444.8,10,103,83,131,1
27,-56.6,272.6,9,69,94,110,1
709,-66.1,147.4,69,8,7,2,0
24,-49.7,181.3,19,60,36,77,1
797,-69.5,127.5,7,5,6,0,1
211,-59.3,82.1,123,5,5,2,1
95,-50.2,159.4,8,167,13,19,1
46,-36.4,375.8,4,123,108,48,0
28,-41.5,428.9,3,140,10,111,1
340,-68.9,57.2,258,8,4,2,0
467,-52.0,52.4,83,4,8,0,0
72,-44.9,86.4,1,127,46,24,1
31,-65.1,357.8,21,104,74,35,1
35,-25.0,350.2,5,96,113,122,1
1313,-82.8,70.1,89,6,4,3,0
33,-53.8,149.4,0,106,10,70,1
628,-71.3,217.9,148,58,3,28,0
61,-45.3,611.6,6,46,76,193,1
1100,-69.5,32.4,157,8,7,1,0
405,-72.5,37.4,111,9,6,0,0
1141,-69.1,153.3,209,9,7,0,0
30,-58.6,106.9,0,73,113,111,1
294,-95.0,119.0,69,7,4,0,0
62,-37.0,79.4,19,95,10,30,1
697,-48.6,56.9,234,5,7,0,0
46,-67.9,572.3,0,33,79,92,1
46,-44.4,553.9,9,153,73,98,1
556,-95.0,213.2,98,72,5,9,0
547,-63.3,35.4,138,4,6,2,0
413,-58.2,293.4,125,37,6,21,0
40,-58.0,107.5,95,5,4,0,0
44,-63.7,590.3,2,39,43,153,1
805,-54.4,144.9,144,7,7,4,0
494,-55.9,57.8,173,6,7,0,0
1040,-50.4,51.0,0,8,3,1,0
225,-43.2,113.5,210,3,3,1,0
27,-58.9,688.2,10,15,47,93,1
38,-50.4,543.6,10,106,10,95,1
44,-57.5,370.6,0,15,26,83,1
40,-39.5,14.7,118,8,6,0,0
975,-70.6,281.7,174,53,7,13,0
434,-54.3,145.3,66,7,4,1,0
49,-60.1,238.5,12,97,97,177,1
41,-43.4,232.6,0,130,86,233,1
341,-68.0,81.2,105,7,5,1,0
706,-55.2,85.5,292,5,4,0,0
639,-51.7,355.7,118,82,4,22,0
549,-63.1,105.6,146,7,6,1,0
37,-59.3,439.0,10,110,59,112,1
559,-60.5,243.4,181,76,7,23,0
443,-75.3,24.7,66,4,4,2,0
24,-60.5,316.0,0,118,114,161,1
40,-74.2,282.4,3,15,135,28,1
40,-61.4,29.4,191,7,7,1,0
849,-67.8,122.1,0,7,7,0,0
40,-50.8,58.7,168,7,5,0,0
32,-68.3,275.0,6,59,78,66,1
686,-52.5,134.0,156,7,8,1,0
517,-60.2,395.0,135,14,9,29,0
704,-52.5,72.1,82,2,6,0,0
44,-35.1,329.4,15,54,46,144,1
40,-53.5,164.1,77,10,6,1,0
451,-81.3,314.9,224,20,4,14,0
829,-62.2,130.5,102,6,8,2,0
598,-65.7,81.4,4,3,8,0,0
30,-67.4,339.4,2,80,88,162,1
59,-42.1,238.4,13,91,63,11,1
507,-60.6,203.1,112,9,6,0,0
24,-42.0,523.1,5,159,82,43,1
1109,-72.2,100.9,182,8,10,3,0
40,-49.9,12.8,52,6,9,0,0
42,-60.5,541.8,11,129,25,89,1
488,-44.9,30.9,34,13,12,1,0
54,-45.9,227.6,6,140,89,14,1
696,-53.4,120.5,82,48,3,8,0
891,-52.1,90.4,18,8,8,0,0
721,-65.1,120.3,174,2,6,1,0
663,-56.6,74.7,68,5,2,1,0
151,-35.4,104.4,51,5,7,3,0
40,-76.7,78.5,36,5,7,4,0
36,-47.8,457.8,13,59,57,121,1
47,-37.4,515.3,17,67,79,219,1
362,-77.0,49.9,120,5,3,0,0
643,-67.5,11.0,89,5,5,1,0
407,-59.4,140.8,103,10,8,2,0
24,-46.9,373.8,0,69,83,87,1
58,-71.4,62.5,0,8,3,3,0
32,-46.9,531.0,13,61,83,192,1
508,-47.2,34.6,88,7,4,1,0
776,-75.2,7.4,203,7,8,0,0
1366,-50.9,257.0,77,8,4,1,0
737,-44.0,94.4,0,9,10,1,0
29,-45.3,243.3,0,62,77,146,1
